Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",4,4.02,Crown,Hardcover,342,2006,2006,2016/04/23,2016/04/16,2016,2016 (#13),read,,,,1,0
17333324,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,"Leckie, Ann",,"=""""","=""""",4,3.99,Orbit,Paperback,386,2013,2013,2016/04/16,2016/04/05,2016,2016 (#12),read,,,,1,0
7724,The Metamorphosis and Other Stories,Franz Kafka,"Kafka, Franz",Stanley Appelbaum,"=""0486290301""","=""9780486290300""",4,3.85,Dover Publications,Paperback,88,1996,,2016/04/05,2016/03/30,2016,2016 (#11),read,,,,1,0
207585,Doctor Strange: The Oath,Brian K. Vaughan,"Vaughan, Brian K.",Marcos Martín,"=""0785122117""","=""9780785122111""",3,3.97,Marvel Comics,Paperback,120,2007,2007,,2015/09/13,comics,comics (#16),read,,,,1,0
96358,Batman: The Killing Joke,Alan Moore,"Moore, Alan","Brian Bolland, Tim Sale","=""0930289455""","=""9780930289454""",3,4.36,DC Comics,Paperback,50,1995,1988,,2016/03/31,comics,comics (#20),read,,,,1,0
6375845,Batman: Hush,Jeph Loeb,"Loeb, Jeph","Jim Lee, Scott  Williams","=""1401223176""","=""9781401223175""",4,4.27,DC Comics,Paperback,320,2009,2002,,2016/03/31,comics,comics (#19),read,,,,1,0
13223349,"Batman, Volume 1: The Court of Owls",Scott Snyder,"Snyder, Scott",Greg Capullo,"=""1401235417""","=""9781401235413""",5,4.34,DC Comics,Hardcover,176,2012,2012,,2016/03/31,comics,comics (#18),read,,,,1,0
25451555,"Saga, Volume 5",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1632154382""","=""9781632154385""",4,4.40,Image Comics,Paperback,152,2015,2015,,2016/03/31,comics,comics (#17),read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth's Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",3,4.08,Tor Books,Hardcover,472,2014,2006,2016/03/29,2016/03/17,2016,2016 (#10),read,,,,1,0
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104093""","=""9780374104092""",3,3.79,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2016/03/26,2015/06/22,2016,2016 (#9),read,,,,1,0
22876736,Smart about Cities—Visualizing the Challenge for 21st Century Urbanism,Maarten Hajer,"Hajer, Maarten",Ton Dassen,"=""9462081484""","=""9789462081482""",3,3.62,nai010/PBL,Paperback,184,2014,2014,2016/03/17,2016/01/26,2016,2016 (#8),read,,,,1,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",5,4.12,Vintage International,Paperback,467,2006,2002,2016/03/16,2015/11/28,2016,2016 (#7),read,,,,1,0
7029563,Zendegi,Greg Egan,"Egan, Greg",,"=""1597801747""","=""9781597801744""",3,3.47,Night Shade Books,Hardcover,288,2010,2010,2016/02/26,2016/01/20,2016,2016 (#6),read,,,,1,0
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0061053562""","=""9780061053566""",4,4.28,HarperCollins,Paperback,293,1997,1988,2016/02/20,2015/11/18,2016,2016 (#5),read,,,,1,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""015603008X""","=""9780156030083""",5,4.23,Harvest Books,Paperback,311,2004,1966,2016/01/29,2015/05/25,2016,2016 (#4),read,,,,1,0
17470674,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0007491565""","=""9780007491568""",4,3.97,Harper Voyager,Hardcover,227,2013,1953,2016/01/26,2016/01/07,2016,2016 (#3),read,,,,1,0
1282266,Hunter's Run,George R.R. Martin,"Martin, George R.R.","Gardner Dozois, Daniel Abraham","=""006137329X""","=""9780061373299""",2,3.70,Harper Voyager,Hardcover,320,2008,2007,2016/01/17,2016/01/12,2016,2016 (#2),read,,,,1,0
77565,"The Fall of Hyperion (Hyperion Cantos, #2)",Dan Simmons,"Simmons, Dan",,"=""0553288202""","=""9780553288209""",3,4.24,Spectra,Mass Market Paperback,517,1995,1990,2016/01/12,2015/10/17,2016,2016 (#1),read,,,,1,0
41811,"The Caves of Steel (Robot, #1)",Isaac Asimov,"Asimov, Isaac",,"=""""","=""""",3,4.19,Voyager,Mass Market Paperback,206,1997,1953,2015/12/30,2015/12/29,2015,2015 (#24),read,,,,1,0
581720,The Passion of New Eve,Angela Carter,"Carter, Angela",,"=""0860683419""","=""9780860683414""",3,3.67,Virago,Paperback,187,1992,1977,,2015/11/18,2015,2015 (#23),read,,,,1,0
22590,Ubik,Philip K. Dick,"Dick, Philip K.",,"=""8498000831""","=""9788498000832""",4,4.11,La factoría de ideas,Paperback,288,2004,1969,,2015/06/03,2015,2015 (#22),read,,,,1,0
63720,"The Fifth Elephant (Discworld, #24; City Watch, #5)",Terry Pratchett,"Pratchett, Terry",,"=""0552154229""","=""9780552154222""",3,4.31,Corgi,Paperback,464,2009,1999,2015/12/14,2015/10/25,2015,2015 (#21),read,,,,1,0
123063,Under the Skin,Michel Faber,"Faber, Michel",,"=""1841954802""","=""9781841954806""",5,3.75,Canongate Books Ltd,Paperback,296,2004,2000,,2015/11/28,2015,2015 (#20),read,,,,1,0
29580,"Second Foundation (Foundation, #3)",Isaac Asimov,"Asimov, Isaac",,"=""0553803735""","=""9780553803730""",3,4.27,Bantam Spectra,Hardcover,256,2004,1953,2015/11/22,2015/11/15,2015,2015 (#19),read,,,,1,0
29581,"Foundation and Empire (Foundation, #2)",Isaac Asimov,"Asimov, Isaac",,"=""0553803727""","=""9780553803723""",3,4.22,Spectra,Hardcover,256,2004,1952,,2015/11/15,2015,2015 (#18),read,,,,1,0
13453029,"Wool Omnibus (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",3,4.20,Broad Reach Publishing,Paperback,509,2012,2012,,2015/10/17,2015,2015 (#17),read,,,,1,0
51964,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""0765348276""","=""9780765348272""",3,4.23,Tor Books,Mass Market Paperback,318,2007,2005,2015/10/11,2015/05/25,2015,2015 (#16),read,,,,1,0
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",3,4.22,Del Rey Books,Mass Market Paperback,216,2005,1979,,2015/10/05,2015,2015 (#15),read,,,,1,0
18657726,Tegen verkiezingen,David Van Reybrouck,"Reybrouck, David Van",,"=""9023478339""","=""9789023478331""",4,4.20, De Bezige Bij,ebook,128,2013,2013,2015/09/23,2015/09/20,2015,2015 (#14),read,,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",4,4.10,Dial Press,Paperback,275,1999,1969,2015/09/20,2015/02/25,2015,2015 (#13),read,,,,1,0
4703581,The City & the City,China Miéville,"Miéville, China",,"=""0345497511""","=""9780345497512""",3,3.90,Del Rey/Ballantine Books,Hardcover,312,2009,2009,,2015/09/07,2015,2015 (#11),read,,,,1,0
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",4,4.00,Alfred A. Knopf,Hardcover,241,2006,2006,,2014/10/08,2014,2014 (#4),read,,,,1,0
234225,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",4,4.28,Hodder,Paperback,604,2006,1965,,2015/02/25,2014,2014 (#3),read,,,,1,0
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",4,4.23,Crown Publishers,Hardcover,480,2011,2011,,2015/02/25,2014,2014 (#2),read,,,,1,0
18302455,"The Circle (The Circle, #1)",Dave Eggers,"Eggers, Dave",,"=""""","=""""",2,3.43,Knopf,Hardcover,493,2013,2013,,2015/02/25,2014,2014 (#1),read,,,,1,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.20,New American Library,Mass Market Paperback,328,1950,1949,,2015/08/25,2015,2015 (#9),read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",2,4.42,Ballantine Books,Hardcover,384,2014,2011,,2015/02/25,2015,2015 (#8),read,,,,1,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",4,4.01,Ace Books,Mass Market Paperback,264,1987,1959,,2015/02/25,2015,2015 (#6),read,,,,1,0
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""""","=""""",5,4.14,Voyager,Paperback,278,2003,1974,,2015/02/25,2015,2015 (#5),read,,,,1,0
830,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""0553380958""","=""9780553380958""",5,4.01,Bantam Books,Paperback,438,2000,1992,,2015/05/25,2015,2015 (#4),read,,,,1,0
77566,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0553283685""","=""9780553283686""",4,4.27,Bantam Doubleday Dell Publishing Group,Mass Market Paperback,500,1990,1989,,2015/05/25,2015,2015 (#3),read,,,,1,0
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",4,4.17,Bantam,Hardcover,244,2004,1951,,2015/06/22,2015,2015 (#2),read,,,,1,0
118585,Into the Heart of Borneo,Redmond O'Hanlon,"O'Hanlon, Redmond",,"=""0394755405""","=""9780394755403""",3,4.01,Knopf Doubleday Publishing Group,Paperback,207,1987,1984,,2015/08/09,2015,2015 (#1),read,,,,1,0
158683,"DMZ, Vol. 1: On the Ground",Brian Wood,"Wood, Brian","Riccardo Burchielli, Brian Azzarello","=""1401210627""","=""9781401210625""",4,3.89,Vertigo,Paperback,126,2006,2005,,2015/02/25,comics,comics (#14),read,,,,1,0
23901106,"Copperhead, Vol. 1: A New Sheriff in Town",Jay Faerber,"Faerber, Jay","Scott Godlewski, Ron Riley, Thomas Mauer","=""1632152215""","=""9781632152213""",3,3.85,Image Comics,Paperback,128,2015,2015,,2015/06/03,comics,comics (#9),read,,,,1,0
24484262,MPH,Mark Millar,"Millar, Mark","Duncan Fegredo, Peter Doherty, Mike Spicer","=""1632152657""","=""9781632152657""",2,3.54,Image Comics,Paperback,136,2015,2015,,2015/06/04,comics,comics (#15),read,,,,1,0
332631,"Y: The Last Man, Vol. 2: Cycles",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr.","=""1401200761""","=""9781401200763""",4,4.21,Vertigo,Paperback,128,2003,2003,,2015/06/03,comics,comics (#13),read,,,,1,0
156534,"Y: The Last Man, Vol. 1: Unmanned",Brian K. Vaughan,"Vaughan, Brian K.",Pia Guerra,"=""1563899809""","=""9781563899805""",4,4.08,Vertigo,Paperback,130,2003,2003,,2015/06/03,comics,comics (#12),read,,,,1,0
12509617,"B.P.R.D. Hell on Earth, Vol. 2: Gods and Monsters",Mike Mignola,"Mignola, Mike","John Arcudi, Guy Davis, Tyler Crook","=""1595828222""","=""9781595828224""",3,3.96,Dark Horse Books,Paperback,144,2012,2012,,2015/06/03,comics,comics (#11),read,,,,1,0
13078293,"Abe Sapien, Vol. 2: The Devil Does Not Jest and Other Stories",Mike Mignola,"Mignola, Mike","John Arcudi, James Harren, Patric Reynolds, Peter Snejbjerg, Dave Stewart, Scott Allie","=""1595829253""","=""9781595829252""",3,3.91,Dark Horse,Paperback,144,2012,2012,,2015/06/03,comics,comics (#10),read,,,,1,0
23093365,"Manifest Destiny, Vol. 2: Amphibia & Insecta",Chris Dingess,"Dingess, Chris","Matthew Roberts, Owen Gieni","=""1632150522""","=""9781632150523""",3,4.03,Image Comics,Paperback,128,2015,2014,,2015/06/03,comics,comics (#8),read,,,,1,0
20881158,"Manifest Destiny, Vol. 1: Flora & Fauna",Chris Dingess,"Dingess, Chris","Matthew Roberts, Owen Gieni","=""1607069822""","=""9781607069829""",3,3.90,Image Comics,Paperback,128,2014,2014,,2015/06/03,comics,comics (#7),read,,,,1,0
4965665,"Star Wars: Legacy, Volume 4: Alliance",John Ostrander,"Ostrander, John","Alan Robinson R., Jan Duursema","=""1595822232""","=""9781595822239""",3,3.94,Dark Horse Comics Inc,Paperback,104,2008,2004,,2014/12/28,comics,comics (#6),read,,,,1,0
13637111,"Peter Panzerfaust, Vol. 1: The Great Escape",Kurtis J. Wiebe,"Wiebe, Kurtis J.",Tyler Jenkins,"=""1607065827""","=""9781607065821""",2,3.79,Image Comics,Paperback,128,2012,2012,,2015/02/25,comics,comics (#5),read,,,,1,0
23093367,"Saga, Volume 4",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1632150778""","=""9781632150776""",5,4.41,Image Comics,Paperback,144,2014,2014,,2015/06/03,comics,comics (#4),read,,,,1,0
19358975,"Saga, Volume 3",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607069318""","=""9781607069317""",5,4.48,Image Comics,Paperback,144,2014,2014,,2015/06/03,comics,comics (#3),read,,,,1,0
17131869,"Saga, Volume 2",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607066920""","=""9781607066927""",5,4.49,Image Comics,Paperback,144,2013,2013,,2015/06/03,comics,comics (#2),read,,,,1,0
373755,"Absalom, Absalom!",William Faulkner,"Faulkner, William",,"=""0679732187""","=""9780679732181""",0,3.99,Vintage,Paperback,316,1990,1936,,2015/02/25,to-read,to-read (#1),to-read,,,,0,0
