Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
883195,The Stone Gods,Jeanette Winterson,"Winterson, Jeanette","","=""0241143950""","=""9780241143957""",3,3.68,"Harcourt, Inc.",Hardcover,207,2007,2007,2021/10/20,2021/05/31,"","",read,"","","",1,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna","","=""163557563X""","=""9781635575637""",0,4.23,Bloomsbury,Hardcover,272,2020,2020,"",2021/10/19,to-read,to-read (#87),to-read,"","","",0,0
22572511,"The Colonel (Firefall, #1.5)",Peter Watts,"Watts, Peter","","=""1466876476""","=""9781466876477""",0,3.85,Tor Books,ebook,29,2014,2014,"",2021/10/09,"","",read,"","","",1,0
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil","","=""0062255657""","=""9780062255655""",3,4.02,William Morrow Books,Hardcover,181,2013,2013,"",2021/09/16,"","",read,"","","",1,0
43304361,De tweede,Lynn  Berger,"Berger, Lynn","","=""9082821699""","=""9789082821697""",0,3.46,De Correspondent Uitgevers,Paperback,208,2019,2019,"",2021/03/02,to-read,to-read (#76),to-read,"","","",0,0
8130077,The Screwtape Letters,C.S. Lewis,"Lewis, C.S.","","=""""","=""""",4,4.27,HarperCollins e-books,Kindle Edition,222,2009,1942,2021/09/10,2021/08/21,"","",read,"","","",1,0
1100400,Majestic,Whitley Strieber,"Strieber, Whitley","","=""0425122956""","=""9780425122952""",3,3.60,Berkley,Mass Market Paperback,306,1990,1989,2021/08/16,2021/05/30,"","",read,"","","",1,0
636223,Ice,Anna Kavan,"Kavan, Anna","","=""0720612683""","=""9780720612684""",3,3.66,Peter Owen Publishers,Paperback,158,2016,1967,2021/08/04,2021/05/31,"","",read,"","","",1,0
52669951,De familie Wachtman,Christiaan Alberdingk Thijm,"Thijm, Christiaan Alberdingk","","=""9026352506""","=""9789026352508""",3,3.69,Ambo|Anthos uitgevers,Paperback,320,2021,"",2021/08/09,2021/08/07,"","",read,"","","",1,0
6111011,Tweeduister,Stephen         King,"King, Stephen",Frank de Groot,"=""9024552524""","=""9789024552528""",2,3.81,Luitingh-Sijthoff,Paperback,433,2004,1990,"",2015/12/04,"","",read,"","","",1,0
42111825,De goede zoon,Rob van Essen,"Essen, Rob van","","=""9025453414""","=""9789025453411""",4,3.35,Uitgeverij Atlas Contact,Paperback,384,2018,2018,2021/07/25,2021/07/17,"","",read,"","","",1,0
276767,The Word for World Is Forest,Ursula K. Le Guin,"Guin, Ursula K. Le","","=""""","=""""",4,4.05,"",ebook,160,1989,1972,2021/07/17,2021/07/04,"","",read,"","","",1,0
263466,"Dragon's Egg (Cheela, #1)",Robert L. Forward,"Forward, Robert L.","","=""034543529X""","=""9780345435293""",3,4.12,Del Rey,Paperback,352,2000,1980,2021/07/03,2021/05/29,"","",read,"","","",1,0
41456850,Grand Hotel Europa,Ilja Leonard Pfeijffer,"Pfeijffer, Ilja Leonard","","=""902952622X""","=""9789029526227""",2,4.04,Uitgeverij De Arbeiderspers,Hardcover,547,2018,2018,2021/06/09,2020/11/22,"","",read,"Protserige kutvent schrijft protserig kutboek waarin hij het baanbrekende inzicht dat massatoerisme vervelend is op tienduizend manieren formuleert, zonder ooit iets van waarde toe te voegen aan de eerste keer dat hij dat doet. En onderweg mag u, overigens zonder enige noodzaak voor het plot of de thematiek, deelgenoot worden van zijn vrouwonvriendelijke masturbatiefantasieën. Veel plezier.","","",1,0
116412,Blind Lake,Robert Charles Wilson,"Wilson, Robert Charles","","=""0765341603""","=""9780765341600""",3,3.71,Tor Books,Mass Market Paperback,399,2004,2003,2021/06/03,2021/05/29,"","",read,"","","",2,0
6193,Life & Times of Michael K,J.M. Coetzee,"Coetzee, J.M.","","=""""","=""""",0,3.86,Vintage,Paperback,192,2004,1983,"",2021/05/31,to-read,to-read (#84),to-read,"","","",0,0
50358533,"The Myth of Experience: Why We Learn the Wrong Lessons, and Ways to Correct Them",Emre Soyer,"Soyer, Emre",Robin M. Hogarth,"=""1541742052""","=""9781541742055""",0,3.77,PublicAffairs,Hardcover,272,2020,"","",2021/05/30,to-read,to-read (#83),to-read,"","","",0,0
2571021,Cavalcade,Alison Sinclair,"Sinclair, Alison","","=""1857985648""","=""9781857985641""",0,3.69,Millennium / Orion,Paperback,299,1999,1998,"",2021/05/29,to-read,to-read (#82),to-read,"","","",0,0
2243928,Fallway,Paula E. Downing,"Downing, Paula E.","","=""034537763X""","=""9780345377630""",0,3.61,Del Rey,Paperback,242,1992,1992,"",2021/05/29,to-read,to-read (#81),to-read,"","","",0,0
264020,"Emprise (The Trigon Disunity, #1)",Michael P. Kube-McDowell,"Kube-McDowell, Michael P.","","=""0743475364""","=""9780743475365""",0,3.88,UNKNO,Paperback,416,2003,1985,"",2021/05/29,to-read,to-read (#80),to-read,"","","",0,0
64732,"The Forge of God (Forge of God, #1)",Greg Bear,"Bear, Greg","","=""0765301075""","=""9780765301079""",0,3.86,Tor Books,Paperback,474,2001,1987,"",2021/05/29,to-read,to-read (#79),to-read,"","","",0,0
41821,The Gods Themselves,Isaac Asimov,"Asimov, Isaac","","=""1857989341""","=""9781857989342""",0,4.09,Millenium,Paperback,288,2000,1972,"",2021/05/29,to-read,to-read (#78),to-read,"","","",0,0
48737730,Het boek waarvan je wilde dat je ouders het hadden gelezen,Philippa Perry,"Perry, Philippa","","=""9463820531""","=""9789463820530""",4,4.11,"Balans, Uitgeverij",Kindle Edition,224,2019,2019,2021/05/17,2020/12/26,"","",read,"","","",1,0
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff","","=""0374104107""","=""9780374104108""",3,3.54,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2016/04/27,2016/04/25,"","",read,"","","",2,0
28766,Fiasco,Stanisław Lem,"Lem, Stanisław","","=""0156306301""","=""9780156306300""",5,4.11,Harper Voyager,Paperback,322,1988,1986,2021/04/15,2021/04/06,"","",read,"","","",1,0
16234584,The Drowned World,J.G. Ballard,"Ballard, J.G.",Martin Amis,"=""0871403625""","=""9780871403629""",2,3.48,Liveright,Paperback,198,2013,1962,2021/03/16,2021/02/24,"","",read,"","","",1,0
29901930,The Fisherman,John  Langan,"Langan, John","","=""1939905214""","=""9781939905215""",0,3.90,Word Horde,Paperback,266,2016,2016,"",2021/03/03,to-read,to-read (#77),to-read,"","","",0,0
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff","","=""0374104093""","=""9780374104092""",4,3.77,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2016/04/19,2016/03/02,"","",read,"","","",2,0
20893314,A Brief History of Seven Killings,Marlon James,"James, Marlon","","=""159448600X""","=""9781594486005""",0,3.89,Riverhead Books,Hardcover,688,2014,2014,"",2021/02/20,to-read,to-read (#75),to-read,"","","",0,0
38344150,De avond is ongemak,Marieke Lucas Rijneveld,"Rijneveld, Marieke Lucas","Michele Hutchison, Genevieve Gaunt","=""""","=""""",3,3.45,Atlas Contact,Kindle Edition,260,2018,2018,2021/02/16,2021/01/30,"","",read,"","","",1,0
10374,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,"Murakami, Haruki",Alfred Birnbaum,"=""""","=""""",2,4.12,Vintage,Paperback,400,2003,1985,"",2015/12/04,"","",read,"","","",2,0
36368516,Klont,Maxim Februari,"Februari, Maxim","","=""9044634143""","=""9789044634143""",3,3.02,Prometheus,Hardcover,270,2017,2017,2020/11/25,2020/11/17,"","",read,"","","",1,0
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria","","=""0449912558""","=""9780449912553""",5,4.14,Ballantine Books,Paperback,419,1997,1996,2020/12/12,2019/04/27,"","",read,"","","",1,0
13651,The Dispossessed: An Ambiguous Utopia,Ursula K. Le Guin,"Guin, Ursula K. Le","","=""""","=""""",4,4.25,Harper Voyager,Paperback,387,1994,1974,2017/06/26,2017/04/04,"","",read,"","","",2,0
7052614,Wij slaven van Suriname,Anton de Kom,"Kom, Anton de","","=""9025433898""","=""9789025433895""",0,4.30,Uitgeverij Contact,Paperback,180,2009,1934,2020/11/17,2020/08/05,"","",read,"","","",1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut","","=""0385333846""","=""9780385333849""",5,4.10,Dial Press,Paperback,275,1999,1969,2020/11/08,2015/12/04,"","",read,"","","",2,0
66476,"Behemoth: β-Max (Rifters, #3A)",Peter Watts,"Watts, Peter","","=""0765307219""","=""9780765307217""",2,3.79,Tor Books,Hardcover,304,2004,2004,2020/08/02,2020/07/23,"","",read,"","","",1,0
24233708,"An Absolutely Remarkable Thing (The Carls, #1)",Hank Green,"Green, Hank","","=""1524743453""","=""9781524743451""",2,4.04,Dutton,Kindle Edition,343,2018,2018,2020/10/13,2020/09/24,"","",read,"","","",1,0
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",James Warhola,"=""""","=""""",2,3.92,Ace,Paperback,525,1991,1961,2020/09/24,2015/12/04,"","",read,"","","",2,0
64341,The Metamorphosis of Prime Intellect,Roger    Williams,"Williams, Roger","","=""1411602196""","=""9781411602199""",0,4.11,Lulu.com,Paperback,175,2003,2006,"",2020/11/08,to-read,to-read (#74),to-read,"","","",0,0
189938,TAZ: The Temporary Autonomous Zone (New Autonomy),Hakim Bey,"Bey, Hakim",Peter Lamborn Wilson,"=""1570271518""","=""9781570271519""",0,3.99,Autonomedia,Paperback,160,2003,1991,"",2020/11/08,to-read,to-read (#73),to-read,"","","",0,0
17605440,"First Light (The Red, #1)",Linda Nagata,"Nagata, Linda","","=""1937197131""","=""9781937197131""",0,3.76,Mythic Island Press ,Paperback,354,2013,2013,"",2020/10/19,to-read,to-read (#72),to-read,"","","",0,0
41817486,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony","","=""0393341763""","=""9780393341768""",3,4.00,W. W. Norton & Company,Paperback,240,2019,1962,2020/07/18,2020/07/18,"","",read,"","","",1,0
66475,"Behemoth: Seppuku (Rifters, #3B)",Peter Watts,"Watts, Peter","","=""0765311720""","=""9780765311726""",2,3.79,Tor Books,Hardcover,304,2005,2004,2020/08/05,2020/08/01,"","",read,"","","",1,0
51171377,"Axiom's End (Noumena, #1)",Lindsay  Ellis,"Ellis, Lindsay","","=""1250256739""","=""9781250256737""",0,3.72,St. Martin's Press,Hardcover,384,2020,2020,"",2020/07/30,to-read,to-read (#71),to-read,"","","",0,0
37976541,Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"Carreyrou, John","","=""""","=""""",3,4.41,Knopf,Hardcover,339,2018,2018,2020/07/23,2020/07/18,"","",read,"","","",1,0
66477,"Maelstrom (Rifters, #2)",Peter Watts,"Watts, Peter","","=""0812566793""","=""9780812566796""",3,3.85,Tor Science Fiction,Paperback,384,2002,2001,2020/07/18,2020/06/18,"","",read,"","","",1,0
3675181,De pest,Albert Camus,"Camus, Albert",Jan Pieter van der Sterre,"=""9023470559""","=""9789023470557""",3,4.02,De Bezige Bij,Paperback,277,2000,1947,2020/02/02,2020/01/11,"","",read,"","","",1,0
7767021,Who Fears Death,Nnedi Okorafor,"Okorafor, Nnedi","","=""075640617X""","=""9780756406172""",2,3.94,DAW Hardcover,Hardcover,386,2010,2010,2020/06/18,2020/05/02,"","",read,"","","",1,0
66479,"Starfish (Rifters, #1)",Peter Watts,"Watts, Peter","","=""0812575857""","=""9780812575859""",3,3.95,Tor Science Fiction,Paperback,384,2000,1999,2020/05/21,2020/05/21,"","",read,"","","",1,0
41160292,Exhalation,Ted Chiang,"Chiang, Ted","","=""""","=""""",4,4.28,Knopf,Kindle Edition,368,2019,2008,2020/05/11,2019/05/12,"","",read,"","","",1,0
95558,Solaris,Stanisław Lem,"Lem, Stanisław","Steve Cox, Joanna Kilmartin","=""""","=""""",4,3.99,Harcourt,Paperback,204,2002,1961,2016/06/28,2016/01/13,"","",read,"","","",3,0
28701,Ratner's Star,Don DeLillo,"DeLillo, Don","","=""009992840X""","=""9780099928409""",0,3.47,Vintage,Paperback,438,2009,1976,"",2020/04/12,to-read,to-read (#70),to-read,"","","",0,0
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,"Atwood, Margaret","","=""""","=""""",3,4.01,Anchor Books,Paperback,389,2004,2003,2017/08/09,2016/08/01,"","",read,"","","",2,0
13438524,Flight Behavior,Barbara Kingsolver,"Kingsolver, Barbara","","=""0062124269""","=""9780062124265""",0,3.81,HarperCollins ,Hardcover,436,2012,2012,"",2020/04/04,to-read,to-read (#69),to-read,"","","",0,0
6386076,The Rapture,Liz Jensen,"Jensen, Liz","","=""0385528213""","=""9780385528214""",0,3.30,Doubleday,Hardcover,304,2009,2009,"",2020/04/04,to-read,to-read (#68),to-read,"","","",0,0
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art","","=""0141014083""","=""9780141014081""",4,4.58,Penguin Books,Paperback,296,2003,1980,2020/03/02,2020/02/03,"","",read,"","","",1,0
21265321,Bloodchild,Octavia E. Butler,"Butler, Octavia E.","","=""""","=""""",4,4.01,Headline,Kindle Edition,31,2014,1984,2016/09/09,2016/09/09,"","",read,"","","",1,0
30763882,Fever Dream,Samanta Schweblin,"Schweblin, Samanta","Megan McDowell, Ruth Sepp","=""0399184597""","=""9780399184598""",4,3.72,Riverhead Books,Hardcover,183,2017,2014,2020/02/29,2020/02/25,"","",read,"","","",1,0
36613747,How to Change Your Mind: The New Science of Psychedelics,Michael Pollan,"Pollan, Michael","","=""0241294223""","=""9780241294222""",0,4.27,ALLEN LANE,Hardcover,480,2018,2018,"",2020/01/22,to-read,to-read (#67),to-read,"","","",0,0
3007704,The Gone-Away World,Nick Harkaway,"Harkaway, Nick","","=""0434018422""","=""9780434018420""",5,4.10,William Heinemann,Hardcover,531,2008,2008,2019/11/12,2019/10/18,"","",read,"","","",1,0
17866,Glasshouse,Charles Stross,"Stross, Charles","","=""0441014038""","=""9780441014033""",2,3.88,Ace Hardcover,Hardcover,335,2006,2006,2016/03/07,2016/03/02,"","",read,"","","",1,0
35018907,"Semiosis (Semiosis, #1)",Sue Burke,"Burke, Sue","","=""076539135X""","=""9780765391353""",2,3.91,Tor Books,Hardcover,333,2018,2018,2019/04/21,2018/02/10,"","",read,"","","",1,0
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.","","=""1597800449""","=""9781597800440""",3,4.03,Night Shade Books,Paperback,434,2006,2004,2019/10/18,2019/09/18,"","",read,"","","",1,0
39776179,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank","","=""0441013597""","=""9780441013593""",4,4.28,Ace,Paperback,704,2005,1965,2019/07/23,2019/07/17,"","",read,"","","",1,0
44492286,"Children of Dune (Dune, #3)",Frank Herbert,"Herbert, Frank","","=""0593098242""","=""9780593098240""",2,3.96,Ace,Paperback,609,2019,1976,2019/09/18,2019/08/19,"","",read,"","","",1,0
28261356,Not Alone,Craig A. Falconer,"Falconer, Craig A.","","=""""","=""""",1,3.94,"",Kindle Edition,738,2015,2015,2019/05/10,2019/04/27,"","",read,"","","",1,0
28274864,Ivanov,Hanna Bervoets,"Bervoets, Hanna","","=""9025446450""","=""9789025446451""",2,3.62,Atlas Contact,Paperback,320,2016,2016,2019/08/26,2019/08/18,"","",read,"","","",1,0
44492285,"Dune Messiah (Dune, #2)",Frank Herbert,"Herbert, Frank",Brian Herbert,"=""0593098234""","=""9780593098233""",3,3.89,Ace,Mass Market Paperback,336,2019,1969,2019/07/30,2019/07/24,"","",read,"","","",1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph","","=""0684833395""","=""9780684833392""",4,3.99,Simon & Schuster ,Paperback,453,2004,1961,2019/07/10,2015/12/04,"","",read,"","","",2,0
40409718,Post Office,Charles Bukowski,"Bukowski, Charles","","=""""","=""""",3,3.93,Ecco,Kindle Edition,162,2009,1971,2019/05/14,2019/04/18,"","",read,"","","",1,0
42422398,Echo,Thomas Olde Heuvelt,"Heuvelt, Thomas Olde","","=""9024567955""","=""9789024567959""",2,3.47,Luitingh-Sijthoff,ebook,616,2019,2019,2019/05/19,2019/05/14,"","",read,"","","",1,0
29751398,The Power,Naomi Alderman,"Alderman, Naomi","","=""0670919985""","=""9780670919987""",5,3.76,Viking,Hardcover,341,2017,2016,2018/10/15,2018/09/11,"","",read,"","","",1,0
7278752,Dolores Claiborne,Stephen         King,"King, Stephen","","=""1101138173""","=""9781101138175""",2,3.93,Signet,Kindle Edition,388,2009,1992,"",2015/12/04,"","",read,"","","",1,0
42051957,Skippy tussen de sterren,Paul Murray,"Murray, Paul","","=""""","=""""",3,3.77,Signatuur,Kindle Edition,663,2011,2010,2018/11/12,2018/10/21,"","",read,"","","",1,0
28186015,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,Cathy O'Neil,"O'Neil, Cathy","","=""0553418815""","=""9780553418811""",3,3.88,Crown,Hardcover,259,2016,2016,2019/04/30,2019/04/29,"","",read,"","","",1,0
32560066,Het achtste leven [voor Brilka],Nino Haratischwili,"Haratischwili, Nino","Elly Schippers, Jantsje Post","=""9025448410""","=""9789025448417""",0,4.52,Atlas Contact,Hardcover,1275,2017,2014,"",2019/04/18,to-read,to-read (#66),to-read,"","","",0,0
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo","","=""1597801577""","=""9781597801577""",3,3.75,Night Shade Books,Hardcover,359,2009,2009,2016/09/27,2016/09/21,"","",read,"","","",1,0
28392238,Hoe ik talent voor het leven kreeg,Rodaan Al Galidi,"Galidi, Rodaan Al","","=""9491921207""","=""9789491921209""",4,4.02,Jurgen Maas ,Hardcover,472,2016,2016,2017/05/24,2017/01/12,"","",read,"","","",1,0
431,The New York Trilogy (New York Trilogy #1-3),Paul Auster,"Auster, Paul","Lucy Sante, Art Spiegelman","=""0143039830""","=""9780143039839""",3,3.87,Penguin Classics,Paperback,308,2006,1987,2017/10/02,2017/09/19,"","",read,"","","",1,0
50618,The Book of Illusions,Paul Auster,"Auster, Paul","","=""0312990960""","=""9780312990961""",2,3.90,Picador USA,Paperback,288,2003,2002,2019/04/15,2019/02/23,"","",read,"","","",1,0
16131032,"Abaddon’s Gate (The Expanse, #3)",James S.A. Corey,"Corey, James S.A.","","=""""","=""""",3,4.27,Orbit,Paperback,539,2013,2013,2019/03/09,2019/02/25,"","",read,"","","",1,0
12591698,"Caliban’s War (The Expanse, #2)",James S.A. Corey,"Corey, James S.A.","","=""1841499900""","=""9781841499901""",2,4.38,"Orbit/Little, Brown Book Group",Paperback,624,2012,2012,2019/02/25,2019/02/11,"","",read,"","","",1,0
8855321,Leviathan Wakes (The Expanse #1),James S.A. Corey,"Corey, James S.A.","","=""1841499889""","=""9781841499888""",3,4.31,Orbit,Paperback,592,2011,2011,2019/02/11,2019/02/08,"","",read,"","","",1,0
29456614,Why I Am so Clever,Friedrich Nietzsche,"Nietzsche, Friedrich",R.J. Hollingdale,"=""0241251850""","=""9780241251850""",0,3.17,Penguin Books,Paperback,52,2016,1888,"",2016/03/16,to-read,to-read (#27),to-read,"","","",0,0
7726420,How to Live Safely in a Science Fictional Universe,Charles Yu,"Yu, Charles","","=""0307379205""","=""9780307379207""",4,3.44,Pantheon,Hardcover,256,2010,2010,2019/01/15,2018/12/21,"","",read,"","","",1,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck","","=""0393355942""","=""9780393355949""",3,4.18,W. W. Norton & Company,Paperback,224,2018,1996,2019/01/06,2019/01/01,"","",read,"","","",1,0
37060,"Old Filth (Old Filth, #1)",Jane Gardam,"Gardam, Jane","","=""1933372133""","=""9781933372136""",0,3.94,Europa Editions,Paperback,290,2006,2004,"",2019/01/09,to-read,to-read (#65),to-read,"","","",0,0
36212526,Sight,Jessie Greengrass,"Greengrass, Jessie","","=""1473652375""","=""9781473652378""",0,3.39,John Murray,Hardcover,198,2018,2018,"",2018/12/24,to-read,to-read (#64),to-read,"","","",0,0
6424171,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael","","=""0345370775""","=""9780345370778""",3,4.11,Ballantine Books,Mass Market Paperback,416,1991,1990,"",2015/12/04,"","",read,"","","",1,0
12857,The Gambler,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Constance Garnett,"=""""","=""""",2,3.91,Modern Library,Paperback,188,2003,1866,2018/11/27,2018/11/12,"","",read,"","","",1,0
22237171,The World Beyond Your Head: On Becoming an Individual in an Age of Distraction,Matthew B. Crawford,"Crawford, Matthew B.","","=""0374292981""","=""9780374292980""",0,3.79,"Farrar, Straus and Giroux",Hardcover,257,2015,2015,"",2018/11/11,to-read,to-read (#63),to-read,"","","",0,0
41531117,Je moet (bijna) niks,Lianne Keemink,"Keemink, Lianne","","=""9046820300""","=""9789046820308""",3,3.77,Nieuw Amsterdam,Paperback,160,2018,2018,2018/11/02,2018/11/02,"","",read,"","","",1,0
28116739,Other Minds,Peter Godfrey-Smith,"Godfrey-Smith, Peter","","=""0374227764""","=""9780374227760""",0,3.88,"Farrar, Straus and Giroux",Hardcover,257,2016,2016,"",2018/10/14,to-read,to-read (#62),to-read,"","","",0,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le","","=""""","=""""",4,4.10,Ace,Paperback,304,2000,1969,2018/09/07,2018/05/07,"","",read,"","","",1,0
40029024,Amerikanen lopen niet,Arjen van Veelen,"Veelen, Arjen van","","=""9082821621""","=""9789082821628""",4,3.95,De Correspondent,Paperback,256,2018,2018,2018/08/15,2018/08/10,"","",read,"","","",1,0
820359,"ThePossibility of an Island by Houellebecq, Michel ( Author ) ON Jul-03-2006, Paperback",Michel Houellebecq,"Houellebecq, Michel","","=""0753821184""","=""9780753821183""",4,3.80,Orion Publishing Co,Paperback,432,2006,2005,"",2015/12/04,"","",read,"","","",1,0
37380,The Heart Is a Lonely Hunter,Carson McCullers,"McCullers, Carson","","=""0618084746""","=""9780618084746""",0,3.99,Mariner Books,Paperback,359,1961,1940,"",2018/08/12,to-read,to-read (#61),to-read,"","","",0,0
156781,Distress,Greg Egan,"Egan, Greg","","=""0061057274""","=""""",2,3.86,Eos,Mass Market Paperback,456,1998,1995,2018/08/10,2018/08/07,"","",read,"","","",1,0
201882,Planet of Exile,Ursula K. Le Guin,"Guin, Ursula K. Le","","=""0441669514""","=""9780441669516""",3,3.72,Ace Books,Paperback,126,1971,1966,2018/08/06,2018/08/05,"","",read,"","","",1,0
16138341,Alles wat er was,Hanna Bervoets,"Bervoets, Hanna","","=""9025440371""","=""9789025440374""",2,3.47,Contact Atlas,Paperback,284,2013,2013,2018/08/04,2018/08/04,"","",read,"","","",1,0
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe","","=""""","=""""",3,4.14,Voyager,Paperback,278,2003,1974,2018/08/04,2015/12/04,"","",read,"","","",1,0
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John","","=""067001690X""","=""9780670016907""",4,4.01,Viking,Hardcover,479,2014,1939,2018/08/01,2016/01/13,"","",read,"","","",1,0
248596,Something Wicked This Way Comes,Ray Bradbury,"Bradbury, Ray","","=""0380729407""","=""9780380729401""",3,3.91,Harper Voyager,Mass Market Paperback,293,1998,1962,2018/07/30,2016/02/26,"","",read,"","","",1,0
59924,The Lathe of Heaven,Ursula K. Le Guin,"Guin, Ursula K. Le","","=""0060512741""","=""9780060512743""",3,4.12,Harper Perennial Modern Classics,Paperback,176,2003,1971,2018/07/30,2018/07/30,"","",read,"","","",1,0
31699339,Je hebt wél iets te verbergen,Maurits Martijn,"Martijn, Maurits",Dimitri Tokmetzis,"=""908252032X""","=""9789082520323""",4,3.96,De Correspondent,Paperback,223,2016,2016,2018/07/30,2018/07/30,"","",read,"","","",1,0
28921,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo","","=""""","=""""",5,4.14,Faber & Faber,Paperback,258,2005,1989,2018/07/30,2018/07/21,"","",read,"","","",1,0
6065215,"The Strain (The Strain Trilogy, #1)",Guillermo del Toro,"Toro, Guillermo del",Chuck Hogan,"=""0061558230""","=""9780061558238""",2,3.80,William Morrow,Hardcover,403,2009,2009,2018/07/21,2018/07/18,"","",read,"","","",1,0
33290408,"God Bless You, Mr. Rosewater",Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut","","=""""","=""""",4,3.96,RosettaBooks,Kindle Edition,290,2011,1965,2018/07/15,2018/07/15,"","",read,"","","",1,0
135479,Cat’s Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut","","=""0140285601""","=""9780140285604""",5,4.15,Penguin,Paperback,306,1999,1963,2016/01/07,2015/12/04,"","",read,"","","",2,0
374233,If on a Winter’s Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""9780088619451""",5,4.03,L&OD Key Porter,Paperback,260,1982,1979,2018/06/18,2017/09/10,"","",read,"","","",1,0
24796231,The Story of My Teeth,Valeria Luiselli,"Luiselli, Valeria",Christina MacSweeney,"=""1566894093""","=""9781566894098""",0,3.48,Coffee House Press,Paperback,192,2015,2013,"",2018/06/12,to-read,to-read (#60),to-read,"","","",0,0
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",1,3.95,Knopf,Hardcover,944,2011,2009,2018/06/03,2018/05/29,"","",read,"","","",1,0
25733990,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,"Neuvel, Sylvain","","=""1101886692""","=""9781101886694""",0,3.82,Del Rey,Hardcover,320,2016,2016,"",2018/05/06,to-read,to-read (#59),to-read,"","","",0,0
21844258,Het Slot,Franz Kafka,"Kafka, Franz","Willem van Toorn, Gerda Meijerink","=""9041709827""","=""9789041709820""",4,3.93,Rainbow,Paperback,336,2014,1926,2018/04/10,2018/03/25,"","",read,"","","",1,0
51506,Wittgenstein's Mistress,David Markson,"Markson, David",David Foster Wallace,"=""1564782115""","=""9781564782113""",0,3.94,Dalkey Archive Press,Paperback,279,2006,1988,"",2018/04/20,to-read,to-read (#58),to-read,"","","",0,0
86147,"Bright Lights, Big City",Jay McInerney,"McInerney, Jay","","=""""","=""""",0,3.80,Vintage,Paperback,208,1984,1984,"",2018/04/20,to-read,to-read (#57),to-read,"","","",0,0
17290708,Cat Sense: How the New Feline Science Can Make You a Better Friend to Your Pet,John   Bradshaw,"Bradshaw, John","","=""0465031013""","=""9780465031016""",0,3.55,Basic Books,Hardcover,307,2013,2013,"",2018/02/25,to-read,to-read (#56),to-read,"","","",0,0
24599759,Alleen met de goden,Alex Boogers,"Boogers, Alex","","=""905759711X""","=""9789057597114""",3,4.13,Podium,Paperback,520,2015,2015,2018/02/25,2017/12/30,"","",read,"","","",1,0
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.","","=""0446675504""","=""9780446675505""",3,4.21,Grand Central Publishing,Paperback,345,2000,1993,2018/02/14,2017/02/20,"","",read,"","","",1,0
1606647,Kraut,Peter Pontiac,"Pontiac, Peter","","=""9057590085""","=""""",0,3.85,"Podium, Amsterdam",paperback,"",2005,2005,"",2018/02/19,to-read,to-read (#55),to-read,"","","",0,0
24013720,Wind/Pinball: Two Novels,Haruki Murakami,"Murakami, Haruki",Ted Goossen,"=""0385352123""","=""9780385352123""",2,3.53,Knopf,Hardcover,234,2015,1980,2018/02/03,2017/11/02,"","",read,"","","",1,0
